Id,Country_Region,Province_State,Date,ConfirmedCases,Fatalities,country+province,Lat,Long,day_from_jan_first,temp,min,max,stp,slp,dewp,rh,ah,wdsp,prcp,fog
25260,South Sudan,,27-03-2020,0,0,South Sudan-,4.85,31.6,87,83.3,80.6,90.7,999.9,,72.4,0.694762698,0.208146018,6.7,0,1
25261,South Sudan,,28-03-2020,0,0,South Sudan-,4.85,31.6,88,81.3,76.5,90.3,999.9,,72.5,0.744449395,0.217330524,4.4,0,1
25262,South Sudan,,29-03-2020,0,0,South Sudan-,4.85,31.6,89,80.1,70.2,90.9,999.9,,72.1,0.764046883,0.219730495,6,0.51,1
25263,South Sudan,,30-03-2020,0,0,South Sudan-,4.85,31.6,90,86.1,75.6,94.6,999.9,,71.6,0.617170883,0.192047902,5,0,0
25264,South Sudan,,31-03-2020,0,0,South Sudan-,4.85,31.6,91,87.6,78.4,99,999.9,,72.1,0.598164929,0.19009059,6.1,0,0
25265,South Sudan,,01-04-2020,0,0,South Sudan-,4.85,31.6,92,89.1,75.6,100.2,999.9,,67.8,0.491537331,0.15959772,7.6,0,0
25266,South Sudan,,02-04-2020,0,0,South Sudan-,4.85,31.6,93,89.1,74.5,97.9,999.9,,68,0.494965798,0.160710912,6.7,0,0
25267,South Sudan,,03-04-2020,0,0,South Sudan-,4.85,31.6,94,88.2,79.3,99.9,999.9,,69.4,0.534760094,0.171399029,6.5,0,0
25268,South Sudan,,04-04-2020,0,0,South Sudan-,4.85,31.6,95,87.1,77.9,97.2,999.9,,69.6,0.557853866,0.176032348,6.2,0,0
25269,South Sudan,,05-04-2020,1,0,South Sudan-,4.85,31.6,96,87.1,77.9,97.2,999.9,,69.6,0.557853866,0.176032348,6.2,0,0
25270,South Sudan,,06-04-2020,1,0,South Sudan-,4.85,31.6,97,87.1,77.9,97.2,999.9,,69.6,0.557853866,0.176032348,6.2,0,0
25271,South Sudan,,07-04-2020,2,0,South Sudan-,4.85,31.6,98,87.1,77.9,97.2,999.9,,69.6,0.557853866,0.176032348,6.2,0,0
25272,South Sudan,,08-04-2020,2,0,South Sudan-,4.85,31.6,99,87.1,77.9,97.2,999.9,,69.6,0.557853866,0.176032348,6.2,0,0
25309,Spain,,22-01-2020,0,0,Spain-,40,-4,22,52.9,50.7,54.7,4.6,1015.2,48.9,0.861567143,0.220238825,2.9,0.02,1
25310,Spain,,23-01-2020,0,0,Spain-,40,-4,23,55.3,51.8,61.5,6.5,1017.1,48.9,0.788812422,0.197553281,3.1,0.24,1
25311,Spain,,24-01-2020,0,0,Spain-,40,-4,24,55.9,52.5,58.6,8.5,1019.1,51.7,0.856769873,0.213822066,3.3,0.28,1
25312,Spain,,25-01-2020,0,0,Spain-,40,-4,25,56.1,53.8,58.3,7,1017.6,48.4,0.751832447,0.187438291,4.6,0.28,1
25313,Spain,,26-01-2020,0,0,Spain-,40,-4,26,56.5,53.6,62.1,14.2,1024.8,49.7,0.778011325,0.193598701,3.8,0.55,1
25314,Spain,,27-01-2020,0,0,Spain-,40,-4,27,57.6,52.7,64.6,15.8,1026.4,44.1,0.604667087,0.149867819,4.6,0,0
25315,Spain,,28-01-2020,0,0,Spain-,40,-4,28,59.9,55.8,66.7,15.3,1025.9,50.8,0.716894255,0.177136331,4.1,0,0
25316,Spain,,29-01-2020,0,0,Spain-,40,-4,29,60,55.2,67.1,14.4,1025,49.2,0.672845741,0.166254289,3.3,0,0
25317,Spain,,30-01-2020,0,0,Spain-,40,-4,30,62.2,57.4,69.8,15.4,1025.9,48.4,0.603573246,0.149578239,4.3,0,0
25318,Spain,,31-01-2020,0,0,Spain-,40,-4,31,62.2,55.8,69.1,15.2,1025.7,38.3,0.409330785,0.101440841,2.8,0,0
25319,Spain,,01-02-2020,1,0,Spain-,40,-4,32,64.9,58.1,72.3,15.5,1026,50,0.582538726,0.145796495,4.1,0,0
25320,Spain,,02-02-2020,1,0,Spain-,40,-4,33,60,57.7,62.1,17.8,1028.4,55.6,0.8527346,0.210703251,3,0,0
25321,Spain,,03-02-2020,1,0,Spain-,40,-4,34,60.3,55.9,67.1,18.5,1029.1,55.2,0.831361733,0.205442869,4.4,0,0
25322,Spain,,04-02-2020,1,0,Spain-,40,-4,35,61.7,57.2,69.4,16.6,1027.1,54.3,0.765125048,0.18940494,3.8,0,0
25323,Spain,,05-02-2020,1,0,Spain-,40,-4,36,56.2,52,58.8,14.8,1025.5,54.2,0.929426238,0.231599122,6,0.02,1
25324,Spain,,06-02-2020,1,0,Spain-,40,-4,37,57.7,56.5,58.6,13.8,1024.4,52.7,0.832790103,0.20635158,10.8,0,0
25325,Spain,,07-02-2020,1,0,Spain-,40,-4,38,57.9,55.9,59.4,14.2,1024.8,53.7,0.857856964,0.212454162,3.6,0,1
25326,Spain,,08-02-2020,1,0,Spain-,40,-4,39,61.2,56.7,65.8,16,1026.6,53.5,0.756303147,0.187060733,3.6,0,0
25327,Spain,,09-02-2020,2,0,Spain-,40,-4,40,59.8,55.8,64.9,19.2,1029.8,53.2,0.786436683,0.194319527,3.3,0,0
25328,Spain,,10-02-2020,2,0,Spain-,40,-4,41,58.9,56.7,62.1,21.3,1032,54.8,0.861548805,0.212991859,3.8,0,0
25329,Spain,,11-02-2020,2,0,Spain-,40,-4,42,60.6,53.4,68.4,16.8,1027.4,53.8,0.781285767,0.19310688,4,0,0
25330,Spain,,12-02-2020,2,0,Spain-,40,-4,43,62.6,59.2,68.4,13.5,1024.1,52.8,0.701177835,0.173950182,4.8,0,0
25331,Spain,,13-02-2020,2,0,Spain-,40,-4,44,60.3,57.6,66.4,14.4,1025,52.9,0.763947586,0.188783748,4,0,0
25332,Spain,,14-02-2020,2,0,Spain-,40,-4,45,59.2,55,63.7,14.1,1024.7,53.2,0.803586706,0.198605988,3.3,0,0
25333,Spain,,15-02-2020,2,0,Spain-,40,-4,46,58.1,55.9,61,15.8,1026.4,54.6,0.880314644,0.217916308,4,0,0
25334,Spain,,16-02-2020,2,0,Spain-,40,-4,47,58.4,55.6,62.2,17.6,1028.2,53.8,0.845596159,0.20919912,4.5,0,0
25335,Spain,,17-02-2020,2,0,Spain-,40,-4,48,61.5,54.9,71.1,16.7,1027.3,52.9,0.731866927,0.181104409,5.5,0,0
25336,Spain,,18-02-2020,2,0,Spain-,40,-4,49,60.4,59.2,61.9,17.2,1027.8,56.2,0.859199018,0.212333738,5.5,0,1
25337,Spain,,19-02-2020,2,0,Spain-,40,-4,50,59.5,58.3,61.9,17.5,1028.1,55.1,0.85245621,0.210646981,10.9,0,0
25338,Spain,,20-02-2020,2,0,Spain-,40,-4,51,58.8,57.9,59.7,13.8,1024.4,54,0.839633174,0.207598662,10.6,0,0
25339,Spain,,21-02-2020,2,0,Spain-,40,-4,52,58.7,57.6,60.1,16.8,1027.4,53.6,0.83035175,0.205330902,9.9,0,1
25340,Spain,,22-02-2020,2,0,Spain-,40,-4,53,58.8,57.2,61.7,19.7,1030.3,53.4,0.821287053,0.203062598,10.6,0,0
25341,Spain,,23-02-2020,2,0,Spain-,40,-4,54,58.8,57.2,61.7,19.7,1030.3,53.4,0.821287053,0.203062598,10.6,0,0
25342,Spain,,24-02-2020,2,0,Spain-,40,-4,55,62.7,56.3,69.3,13.4,1023.9,50.4,0.639106221,0.158596803,7.7,0,0
25343,Spain,,25-02-2020,6,0,Spain-,40,-4,56,62.7,56.3,69.3,13.4,1023.9,50.4,0.639106221,0.158596803,7.7,0,0
25344,Spain,,26-02-2020,13,0,Spain-,40,-4,57,60.3,57.9,64.8,12.2,1022.8,50.2,0.691037739,0.170766551,5.8,0,0
25345,Spain,,27-02-2020,15,0,Spain-,40,-4,58,64.8,57.4,73.4,11.7,1022.1,44,0.465793469,0.11652249,4.7,0,0
25346,Spain,,28-02-2020,32,0,Spain-,40,-4,59,60.3,54.1,64.6,10.5,1021,51,0.711966992,0.175938506,3.4,0,0
25347,Spain,,29-02-2020,45,0,Spain-,40,-4,60,60.9,56.1,64.8,9.4,1019.9,50.7,0.689094102,0.170370836,5.3,0,0
25348,Spain,,01-03-2020,84,0,Spain-,40,-4,61,63.3,59.9,68.2,9.8,1020.3,54.5,0.728182642,0.181047444,5.8,0,0
25349,Spain,,02-03-2020,120,0,Spain-,40,-4,62,63.3,60.6,67.8,8.5,1018.9,54.8,0.736239089,0.183050511,9.5,0,0
25350,Spain,,03-03-2020,165,1,Spain-,40,-4,63,60.7,57.2,64.8,13.9,1024.4,50.9,0.699232914,0.172841502,6.9,0.01,0
25351,Spain,,04-03-2020,222,2,Spain-,40,-4,64,63.2,59.2,68.7,12.8,1023.2,53,0.691506991,0.171870171,3.2,0,0
25352,Spain,,05-03-2020,259,3,Spain-,40,-4,65,61.5,58.1,66.4,9.3,1019.7,52.6,0.72379562,0.179107121,6.4,0,1
25353,Spain,,06-03-2020,400,5,Spain-,40,-4,66,57.4,53.4,60.8,12.8,1023.4,45.8,0.64991838,0.161179016,9,0.02,0
25354,Spain,,07-03-2020,500,10,Spain-,40,-4,67,59.7,52.5,64.8,13.9,1024.5,44.7,0.573567547,0.141723665,4.4,0,0
25355,Spain,,08-03-2020,673,17,Spain-,40,-4,68,60.2,54.7,64.6,15,1025.6,51.2,0.719862239,0.177881602,3.9,0,0
25356,Spain,,09-03-2020,1073,28,Spain-,40,-4,69,68.8,58.5,78.6,13.5,1023.9,39.1,0.335051034,0.0859004,7.7,0,0
25357,Spain,,10-03-2020,1695,35,Spain-,40,-4,70,64,60.1,69.1,14.5,1024.9,49.3,0.585754422,0.146019143,4.4,0,0
25358,Spain,,11-03-2020,2277,54,Spain-,40,-4,71,63.3,58.8,69.1,12.3,1022.7,54.7,0.733544859,0.182380647,5.5,0,0
25359,Spain,,12-03-2020,2277,55,Spain-,40,-4,72,66,58.6,74.3,9,1019.3,50.6,0.573176519,0.14427622,3,0,0
25360,Spain,,13-03-2020,5232,133,Spain-,40,-4,73,63.9,59.7,72,6.9,1017.3,51.1,0.628714406,0.156665508,3.8,0.01,0
25361,Spain,,14-03-2020,6391,195,Spain-,40,-4,74,61.2,58.6,64.8,8.7,1019.1,55.3,0.807973003,0.199840531,5.1,0,0
25362,Spain,,15-03-2020,7798,289,Spain-,40,-4,75,60.1,59,63.7,6.4,1016.8,56.5,0.878029735,0.216958308,6,0.03,1
25363,Spain,,16-03-2020,9942,342,Spain-,40,-4,76,58,55.4,61,5.2,1015.7,43.7,0.586899315,0.145315452,7.2,0.12,0
25364,Spain,,17-03-2020,11748,533,Spain-,40,-4,77,57.2,50.5,61,7.4,1017.9,49.7,0.758466376,0.18822096,10.2,0.24,1
25365,Spain,,18-03-2020,13910,623,Spain-,40,-4,78,60,57.9,61.9,8.3,1018.8,56.9,0.894098067,0.220923801,14,0.2,1
25366,Spain,,19-03-2020,17963,830,Spain-,40,-4,79,59.5,59.2,59.9,7.8,1018.3,56.1,0.884175422,0.218484986,11.9,0.01,1
25367,Spain,,20-03-2020,20410,1043,Spain-,40,-4,80,59.1,58.3,60.3,4.3,1014.8,55.7,0.883997028,0.218497405,9.9,0,1
25368,Spain,,21-03-2020,25374,1375,Spain-,40,-4,81,56.8,53.8,63.7,2.8,1013.4,49.9,0.775348251,0.192693541,6.3,0.67,1
25369,Spain,,22-03-2020,28768,1772,Spain-,40,-4,82,53.9,51.1,57.2,1,1011.6,52.1,0.935691593,0.23683752,2.1,0.83,1
25370,Spain,,23-03-2020,35136,2311,Spain-,40,-4,83,55.8,53.1,58.5,1,1011.5,52.7,0.89235917,0.222825026,7.5,0.2,0
25371,Spain,,24-03-2020,39885,2808,Spain-,40,-4,84,55.2,54,56.7,999.1,1009.6,53.4,0.936024518,0.234572311,4.3,0.63,1
25372,Spain,,25-03-2020,49515,3647,Spain-,40,-4,85,57.6,54.5,59.5,5.8,1016.3,51.6,0.802427277,0.198883035,6.6,1.57,1
25373,Spain,,26-03-2020,57786,4365,Spain-,40,-4,86,58.8,51.4,66.4,2.6,1013.1,51.7,0.771224235,0.190684604,5.1,0,0
25374,Spain,,27-03-2020,65719,5138,Spain-,40,-4,87,60.8,55.9,65.7,0.5,1010.9,52.1,0.728505759,0.180095197,4.7,0,0
25375,Spain,,28-03-2020,73235,5982,Spain-,40,-4,88,57.1,52.7,65.5,5.5,1016,52.1,0.832413278,0.206643095,5,0,0
25376,Spain,,29-03-2020,80110,6803,Spain-,40,-4,89,59.2,56.5,63.7,8.1,1018.6,52.5,0.783068314,0.193534879,5.5,0,0
25377,Spain,,30-03-2020,87956,7716,Spain-,40,-4,90,59.2,54.7,65.8,1.5,1011.9,52.4,0.780175426,0.192819903,3.6,0,1
25378,Spain,,31-03-2020,95923,8464,Spain-,40,-4,91,60,55,66.7,996.9,1007.3,55,0.834223313,0.206129274,5.8,0.79,1
25379,Spain,,01-04-2020,104118,9387,Spain-,40,-4,92,58.1,54.3,64.2,2.7,1013.1,51.4,0.782200244,0.193628711,3.5,0.43,1
25380,Spain,,02-04-2020,112065,10348,Spain-,40,-4,93,56.1,53.2,59.9,2.7,1013.2,47.8,0.73502274,0.183247486,6.1,0.35,1
25381,Spain,,03-04-2020,119199,11198,Spain-,40,-4,94,60.1,54.7,64.9,5.2,1015.6,50,0.690827473,0.170701234,6.8,0.24,0
25382,Spain,,04-04-2020,126168,11947,Spain-,40,-4,95,59.5,58.5,61.3,5.1,1015.6,55.2,0.855582026,0.211419389,10.6,0,1
25383,Spain,,05-04-2020,131646,12641,Spain-,40,-4,96,59.5,58.5,61.3,5.1,1015.6,55.2,0.855582026,0.211419389,10.6,0,1
25384,Spain,,06-04-2020,136675,13341,Spain-,40,-4,97,59.5,58.5,61.3,5.1,1015.6,55.2,0.855582026,0.211419389,10.6,0,1
25385,Spain,,07-04-2020,141942,14045,Spain-,40,-4,98,59.5,58.5,61.3,5.1,1015.6,55.2,0.855582026,0.211419389,10.6,0,1
25386,Spain,,08-04-2020,148220,14792,Spain-,40,-4,99,59.5,58.5,61.3,5.1,1015.6,55.2,0.855582026,0.211419389,10.6,0,1
25423,Sri Lanka,,22-01-2020,0,0,Sri Lanka-,7,81,22,72.1,68.9,78.8,928.9,,69.6,0.917716775,0.24187986,1.3,0.43,1
25424,Sri Lanka,,23-01-2020,0,0,Sri Lanka-,7,81,23,72.8,68.9,79,928.3,,68.9,0.874631286,0.232046748,2.1,0.49,1
25425,Sri Lanka,,24-01-2020,0,0,Sri Lanka-,7,81,24,75,67.3,79.2,928.3,,67.4,0.770524732,0.209001643,3.3,0.11,0
25426,Sri Lanka,,25-01-2020,0,0,Sri Lanka-,7,81,25,74.2,64.2,79.7,928.3,,68,0.808363419,0.217454813,1.2,0,0
25427,Sri Lanka,,26-01-2020,0,0,Sri Lanka-,7,81,26,72.2,63.7,79.2,928.1,,65.5,0.792964474,0.209192944,0.8,0,0
25428,Sri Lanka,,27-01-2020,1,0,Sri Lanka-,7,81,27,70.6,59,80.2,928.1,,62.8,0.761544925,0.198067608,2.1,0,0
25429,Sri Lanka,,28-01-2020,1,0,Sri Lanka-,7,81,28,69.7,53.4,79.7,928.4,,61.7,0.755392112,0.195017678,2.7,0,0
25430,Sri Lanka,,29-01-2020,1,0,Sri Lanka-,7,81,29,70.3,57.7,80.2,927.7,,63,0.774921544,0.201039834,2.5,0,0
25431,Sri Lanka,,30-01-2020,1,0,Sri Lanka-,7,81,30,70.6,56.3,80.1,927.9,,63.2,0.772419617,0.200895969,3.5,0,0
25432,Sri Lanka,,31-01-2020,1,0,Sri Lanka-,7,81,31,73.7,52.5,80.1,926.9,,62.4,0.67534406,0.18075776,3,0,0
25433,Sri Lanka,,01-02-2020,1,0,Sri Lanka-,7,81,32,72.9,53.6,79,927.5,,60.8,0.655497692,0.174075769,3.7,0,0
25434,Sri Lanka,,02-02-2020,1,0,Sri Lanka-,7,81,33,71.8,60.4,80.4,928.8,,63.8,0.757175353,0.199018493,2.8,0,0
25435,Sri Lanka,,03-02-2020,1,0,Sri Lanka-,7,81,34,72,62.8,80.2,929,,65.7,0.80402384,0.211718989,2.1,0,0
25436,Sri Lanka,,04-02-2020,1,0,Sri Lanka-,7,81,35,72.2,64.2,80.1,927.6,,66.8,0.829876805,0.218930832,1.9,0,0
25437,Sri Lanka,,05-02-2020,1,0,Sri Lanka-,7,81,36,73,66,79.2,927.9,,67.2,0.818884211,0.217674893,2.8,0,0
25438,Sri Lanka,,06-02-2020,1,0,Sri Lanka-,7,81,37,72.8,64.8,80.6,928.3,,66.7,0.810225697,0.214959425,3.5,0,0
25439,Sri Lanka,,07-02-2020,1,0,Sri Lanka-,7,81,38,74.3,63.1,80.4,928.6,,65.5,0.738289398,0.198807479,3.2,0,0
25440,Sri Lanka,,08-02-2020,1,0,Sri Lanka-,7,81,39,75.1,62.4,81.1,928.8,,65.5,0.718579021,0.195117317,0.7,0,0
25441,Sri Lanka,,09-02-2020,1,0,Sri Lanka-,7,81,40,73,62.6,81.9,928.5,,62.7,0.69902074,0.185812918,1,0,0
25442,Sri Lanka,,10-02-2020,1,0,Sri Lanka-,7,81,41,70.6,57.9,79.7,928.3,,62.8,0.761544925,0.198067608,1,0,0
25443,Sri Lanka,,11-02-2020,1,0,Sri Lanka-,7,81,42,73.1,62.6,81.1,928.2,,65.7,0.774410901,0.206052544,0.8,0,0
25444,Sri Lanka,,12-02-2020,1,0,Sri Lanka-,7,81,43,72.1,68,77.4,929.1,,69.3,0.908256802,0.239386523,0.6,0.31,1
25445,Sri Lanka,,13-02-2020,1,0,Sri Lanka-,7,81,44,71.2,68,73.9,929.1,,68.3,0.904798034,0.236547791,1,0.31,1
25446,Sri Lanka,,14-02-2020,1,0,Sri Lanka-,7,81,45,75.6,67.3,80.6,927.8,,69.8,0.82057132,0.224003396,0.5,0.01,1
25447,Sri Lanka,,15-02-2020,1,0,Sri Lanka-,7,81,46,77.9,66.7,84.2,927.6,,66,0.665649246,0.186454383,2.7,0.01,0
25448,Sri Lanka,,16-02-2020,1,0,Sri Lanka-,7,81,47,74.5,63.5,81,928.6,,65.9,0.743662877,0.200666621,3.7,0,0
25449,Sri Lanka,,17-02-2020,1,0,Sri Lanka-,7,81,48,73.7,64.9,81.9,929,,66.6,0.783054152,0.209586673,3.2,0,0
25450,Sri Lanka,,18-02-2020,1,0,Sri Lanka-,7,81,49,70.8,59.2,79.7,928.9,,63,0.761711629,0.198449115,2.7,0,0
25451,Sri Lanka,,19-02-2020,1,0,Sri Lanka-,7,81,50,71.2,60.4,79.2,928.4,,63.7,0.77017322,0.201351868,3,0,0
25452,Sri Lanka,,20-02-2020,1,0,Sri Lanka-,7,81,51,73.6,64.6,81.1,928.1,,67.2,0.802341777,0.214535351,2.6,0,0
25453,Sri Lanka,,21-02-2020,1,0,Sri Lanka-,7,81,52,74.2,68.4,79.3,928.6,,70.3,0.875282678,0.235456512,3,0.35,1
25454,Sri Lanka,,22-02-2020,1,0,Sri Lanka-,7,81,53,72.6,68.9,75.9,929.4,,69.3,0.892883578,0.236438413,3.2,0.56,1
25455,Sri Lanka,,23-02-2020,1,0,Sri Lanka-,7,81,54,72.4,66.7,78.4,929,,68.4,0.871417171,0.230319241,2.1,0.13,1
25456,Sri Lanka,,24-02-2020,1,0,Sri Lanka-,7,81,55,72.9,63.3,81,927.3,,68.2,0.850760417,0.225930275,2.8,0.09,0
25457,Sri Lanka,,25-02-2020,1,0,Sri Lanka-,7,81,56,74.6,65.1,83.3,926.4,,67.6,0.786473035,0.212437943,0.8,0,0
25458,Sri Lanka,,26-02-2020,1,0,Sri Lanka-,7,81,57,75.1,66.6,83.3,926.6,,68.4,0.795084038,0.215890889,0.3,0,0
25459,Sri Lanka,,27-02-2020,1,0,Sri Lanka-,7,81,58,74.1,62.8,82.6,926.9,,66.5,0.769802936,0.206871221,0.6,0,0
25460,Sri Lanka,,28-02-2020,1,0,Sri Lanka-,7,81,59,66.4,57.7,78.1,877.2,,60.8,0.820347035,0.206967993,3.2,0,0
25461,Sri Lanka,,29-02-2020,1,0,Sri Lanka-,7,81,60,67,55.8,73.8,877.6,,60.1,0.783446918,0.198383404,0.8,0,1
25462,Sri Lanka,,01-03-2020,1,0,Sri Lanka-,7,81,61,75.1,65.1,83.5,926.4,,66.9,0.754657941,0.204913904,0.8,0,0
25463,Sri Lanka,,02-03-2020,1,0,Sri Lanka-,7,81,62,75.7,66.9,83.5,927.2,,68.7,0.787298758,0.215152499,2.6,0,0
25464,Sri Lanka,,03-03-2020,1,0,Sri Lanka-,7,81,63,75.7,65.7,84.2,927.5,,64.5,0.679851914,0.185789494,2,0,0
25465,Sri Lanka,,04-03-2020,1,0,Sri Lanka-,7,81,64,74.8,60.3,86.9,926.5,,57.4,0.543735295,0.147176892,0.8,0,0
25466,Sri Lanka,,05-03-2020,1,0,Sri Lanka-,7,81,65,72.6,59.2,82.8,927,,63.1,0.718738299,0.190324189,0.6,0,0
25467,Sri Lanka,,06-03-2020,1,0,Sri Lanka-,7,81,66,76.6,61.2,83.1,927,,68,0.745499939,0.205753208,2.5,0,0
25468,Sri Lanka,,07-03-2020,1,0,Sri Lanka-,7,81,67,77.6,65.1,85.3,928.4,,68.5,0.733554022,0.204763602,3.3,0,1
25469,Sri Lanka,,08-03-2020,1,0,Sri Lanka-,7,81,68,74.7,62.2,84.4,927.3,,68.1,0.797558886,0.215656242,2.3,0.16,0
25470,Sri Lanka,,09-03-2020,1,0,Sri Lanka-,7,81,69,76.5,66.4,85.3,926.1,,67.6,0.73767683,0.203367559,2.3,0,0
25471,Sri Lanka,,10-03-2020,1,0,Sri Lanka-,7,81,70,77.9,67.1,85.5,926.4,,66.9,0.686924268,0.192413709,2.8,0,0
25472,Sri Lanka,,11-03-2020,2,0,Sri Lanka-,7,81,71,60,52.2,72.7,814.7,,36.4,0.410830137,0.101512528,3.3,0,0
25473,Sri Lanka,,12-03-2020,2,0,Sri Lanka-,7,81,72,76.9,65.3,85.1,928.1,,66.8,0.707827788,0.196013796,0.5,0,0
25474,Sri Lanka,,13-03-2020,6,0,Sri Lanka-,7,81,73,57.2,51.1,65.8,814.4,,39.6,0.515468103,0.127918526,2.8,0,0
25475,Sri Lanka,,14-03-2020,10,0,Sri Lanka-,7,81,74,58,48.7,66.9,813.7,,47.9,0.688607821,0.170498336,0.8,0,0
25476,Sri Lanka,,15-03-2020,18,0,Sri Lanka-,7,81,75,74.8,64.8,85.6,926.7,,67.4,0.775750891,0.209978286,1.6,0,0
25477,Sri Lanka,,16-03-2020,28,0,Sri Lanka-,7,81,76,75.3,66.4,82.9,927.7,,69.4,0.817549207,0.222462481,0.8,0,0
25478,Sri Lanka,,17-03-2020,44,0,Sri Lanka-,7,81,77,73.3,66.9,82.4,929.1,,68.7,0.853933302,0.227655307,1.3,0,1
25479,Sri Lanka,,18-03-2020,51,0,Sri Lanka-,7,81,78,76.5,66.7,82.8,928.4,,68.4,0.758465869,0.209098816,2.8,0.3,0
25480,Sri Lanka,,19-03-2020,60,0,Sri Lanka-,7,81,79,78.1,68,86.5,927.8,,67.9,0.706533176,0.198367952,2.2,0,0
25481,Sri Lanka,,20-03-2020,73,0,Sri Lanka-,7,81,80,72.4,61.9,80.2,879.1,,58.8,0.620560721,0.164016821,2.6,0.1,0
25482,Sri Lanka,,21-03-2020,77,0,Sri Lanka-,7,81,81,80.8,64.9,86.4,927.8,,66.2,0.608775784,0.176606242,0.7,0,0
25483,Sri Lanka,,22-03-2020,82,0,Sri Lanka-,7,81,82,75.7,61,87.1,927.3,,64,0.667968423,0.182541981,1,0,0
25484,Sri Lanka,,23-03-2020,97,0,Sri Lanka-,7,81,83,77.3,65.1,86.5,927,,66.9,0.700846121,0.194962235,2.7,0,0
25485,Sri Lanka,,24-03-2020,102,0,Sri Lanka-,7,81,84,75.8,61.7,86,925.5,,65.7,0.706754545,0.193350675,2,0,0
25486,Sri Lanka,,25-03-2020,102,0,Sri Lanka-,7,81,85,76,63,84.9,925.9,,64.8,0.680165955,0.186482263,2,0,0
25487,Sri Lanka,,26-03-2020,106,0,Sri Lanka-,7,81,86,76.4,64.8,84.7,925.7,,61.9,0.605609365,0.1667732,3,0,0
25488,Sri Lanka,,27-03-2020,106,0,Sri Lanka-,7,81,87,55.7,45.5,65.5,813.9,,41.6,0.588440595,0.147017778,1.3,0,0
25489,Sri Lanka,,28-03-2020,113,1,Sri Lanka-,7,81,88,70.2,54.3,81.9,877.7,,56.6,0.617924084,0.160176831,3.1,0,0
25490,Sri Lanka,,29-03-2020,117,1,Sri Lanka-,7,81,89,79.9,66.7,88.9,925.9,,67.5,0.656284577,0.18827589,0.8,0,0
25491,Sri Lanka,,30-03-2020,122,2,Sri Lanka-,7,81,90,78.6,68,88.2,926.1,,68.8,0.716889185,0.202463213,0.8,0,1
25492,Sri Lanka,,31-03-2020,143,2,Sri Lanka-,7,81,91,76.5,64,86.5,926.6,,64.8,0.668828336,0.184386957,2.5,0,0
25493,Sri Lanka,,01-04-2020,146,3,Sri Lanka-,7,81,92,76.6,66,84.7,926.6,,64.4,0.657261639,0.181400003,2,0,0
25494,Sri Lanka,,02-04-2020,151,4,Sri Lanka-,7,81,93,75.9,55,89.1,925.7,,60.9,0.594293554,0.162760885,2,0,0
25495,Sri Lanka,,03-04-2020,159,4,Sri Lanka-,7,81,94,81.4,62.1,90,926.1,,65.2,0.576281689,0.168450169,1,0,0
25496,Sri Lanka,,04-04-2020,166,5,Sri Lanka-,7,81,95,77.2,64.9,86.5,927.1,,70.4,0.793863909,0.22058671,0.7,0,1
25497,Sri Lanka,,05-04-2020,176,5,Sri Lanka-,7,81,96,77.2,64.9,86.5,927.1,,70.4,0.793863909,0.22058671,0.7,0,1
25498,Sri Lanka,,06-04-2020,178,5,Sri Lanka-,7,81,97,77.2,64.9,86.5,927.1,,70.4,0.793863909,0.22058671,0.7,0,1
25499,Sri Lanka,,07-04-2020,185,6,Sri Lanka-,7,81,98,77.2,64.9,86.5,927.1,,70.4,0.793863909,0.22058671,0.7,0,1
25500,Sri Lanka,,08-04-2020,189,7,Sri Lanka-,7,81,99,77.2,64.9,86.5,927.1,,70.4,0.793863909,0.22058671,0.7,0,1
25537,Sudan,,22-01-2020,0,0,Sudan-,12.8628,30.2176,22,64.9,50,73.4,999.9,,19,0.168754927,0.042235607,11,0,0
25538,Sudan,,23-01-2020,0,0,Sudan-,12.8628,30.2176,23,64.9,50,73.4,999.9,,19,0.168754927,0.042235607,11,0,0
25539,Sudan,,24-01-2020,0,0,Sudan-,12.8628,30.2176,24,59,48.2,69.8,999.9,,21.2,0.228608572,0.0565105,13.6,0,0
25540,Sudan,,25-01-2020,0,0,Sudan-,12.8628,30.2176,25,64.4,51.8,77,999.9,,19.6,0.176205538,0.043999394,11.9,0,0
25541,Sudan,,26-01-2020,0,0,Sudan-,12.8628,30.2176,26,71.6,62.6,80.6,999.9,,30.7,0.217689252,0.057114796,11.3,0,0
25542,Sudan,,27-01-2020,0,0,Sudan-,12.8628,30.2176,27,71.6,62.6,80.6,999.9,,30.7,0.217689252,0.057114796,11.3,0,0
25543,Sudan,,28-01-2020,0,0,Sudan-,12.8628,30.2176,28,73.4,60.8,84.2,999.9,,26,0.168840236,0.045056388,8.7,0,0
25544,Sudan,,29-01-2020,0,0,Sudan-,12.8628,30.2176,29,68,53.6,80.6,999.9,,30.9,0.248476721,0.063338049,10.4,0,0
25545,Sudan,,30-01-2020,0,0,Sudan-,12.8628,30.2176,30,67.5,55.4,82.4,999.9,,25.8,0.205129032,0.052110951,9.5,0,0
25546,Sudan,,31-01-2020,0,0,Sudan-,12.8628,30.2176,31,64.4,55.4,80.6,999.9,,26.6,0.23635445,0.059018874,9.8,0,0
25547,Sudan,,01-02-2020,0,0,Sudan-,12.8628,30.2176,32,64.4,55.4,80.6,999.9,,26.6,0.23635445,0.059018874,9.8,0,0
